Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039068,Lake Dr,Wicomico Shores,St Mary's County,MD,,0.4555,Wicomico Shores\Lot 42 Blk F Plat 4\Section 2 Plat 8/45\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039076,Lake Dr,Wicomico Shores,St Mary's County,MD,,0.4214,Wicomico Shores\Lot 43 Blk F Plat 4\Section 2 Plat 8/45\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039092,35063 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.5471,Wicomico Shores\Lot 2 Block F Plat 5\Section 2 Plat 8/46\Wic,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039106,35071 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.5742,Wicomico Shores\Lot 4 Block F Plat 5\Section 2 Plat 8/46\Wic,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039114,35083 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.6501,Wicomico Shores\Lot 7 Block F Plat 5\Section 2 Plat 8/46\Wic,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039122,35095 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.49,Wicomico Shores\Lot 10 Blk F Plat 5\Section 2 Plat 8/46\Wico,,,20000,
Company,,,Matias Pedro I & Benilda G Living Trust,,,,,1110 Rock Rd,,Rockville,MD,20852,4-039130,35103 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.463,Wicomico Shores\Lot 12 Blk F Plat 5\Section 2 Plat 8/46\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039149,35107 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.526,Wicomico Shores\Lot 13 Blk F Plat 5\Section 2 Plat 4/86\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039157,35111 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.5404,Wicomico Shores\Lot 14 Blk F Plat 5\Section 2 Plat 8/46\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039165,35115 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.3077,Wicomico Shores\Lot 15 Blk F Plat 5\Section 2 Plat 8/46\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039173,35127 Edgewater Pkw,Wicomico Shores,St Mary's County,MD,,0.4717,Wicomico Shores\Lot 18 Blk F Plat 5\Section 2 Plat 8/46\Wico,,,20000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-039580,Golf Course Dr,Wicomico Shores,St Mary's County,MD,,0.3616,Wicomico Shores\Lot 486 Plat 5\Section 1 Plat 6/68\Wicomico,,,95433,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041143,Sycamore Dr,Wicomico Shores,St Mary's County,MD,,0.4242,Wicomico Shores\Lot 27 Blk G Plat 2\Section 1 Plat 7/51\Wico,,,46333,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041844,26329 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.2933,Wicomico Shores\Lot 14 Blk F Plat 4\Section 3 Plat 7/93\Wico,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041852,26317 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.2826,Wicomico Shores\Lot 16 Blk F Plat 4\Section 3 Plat 7/93\Wico,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041879,26305 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.3161,Wicomico Shores\Lot 18 Blk F Plat 4\Section 3 Plat 7/93\Wico,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041887,26299 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.3316,Wicomico Shores\Lot 19 Blk F Plat 4\Section 3 Plat 7/93\Wico,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041895,26280 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.4123,Wicomico Shores\Lot 1 Blk G Plat 4\Section 3 Plat 7/93\Wicom,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041909,26292 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.3833,Wicomico Shores\Lot 3 Blk G Plat 4\Section 3 Plat 7/93\Wicom,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041917,36047 Argentina Ct,Wicomico Shores,St Mary's County,MD,,0.5199,Wicomico Shores\Lot 6 Blk G Plat 4\Section 3 Plat 7/93\Wicom,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041933,36046 Argentina Ct,Wicomico Shores,St Mary's County,MD,,0.5858,Wicomico Shores\Lot 8 Blk G Plat 4\Section 3 Plat 7/93\Wicom,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041941,26322 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.5881,Wicomico Shores\Lot 10 Blk G Plat 4\Section 3 Plat 7/93\Wico,,,45000,
Company,,,Best Industries Inc,,,,,PO Box 315,,Springfield,VA,22150,4-041976,26334 Argentina Dr,Wicomico Shores,St Mary's County,MD,,0.4441,Wicomico Shores\Lot 12 Blk G Plat 4\Section 3 Plat 7/93\Wico,,,45000,
Company,,,Harvest Homes Inc,,,,,28027 Feather Ct,,Mechanicsville,MD,20659,4-046307,Meadow Wood Dr,Meadow Woods,St Mary's County,MD,20659,45.29,Meadow Woods\Parcel E Open Space\Plat 36/96\Meadow Woods,,,22600,
Company,,,John Erskine Inc,,,,,PO Box 720,,Mechanicsville,MD,20659,4-055071,John Wayne Ct,John Wayne Estates,St Mary's County,MD,20659,31.36,John Wayne Estates\Open Space Parcel A\Phase Ii\John Wayne E,,,67367,
Company,,,Darcie Stick Property Mngmnt Llc,,,,,26801 Hidden Acres Ct,,Mechanicsville,MD,20659,4-055322,26800 Hidden Acres Ct,Hidden Acres,St Mary's County,MD,20659,1.15,Hidden Acres\Outparcel C\Section 2 Plat 48/41\Hidden Acres,,,20500,
Company,,,Burroughs Family Llc,,,,,PO Box 207,,Mechanicsville,MD,20659,4-056191,Park View Lane,Indiantown Hills,St Mary's County,MD,,9.73,Indiantown Hills\Open Space Parc B\Plat 63/56\Indiantown Hil,,,24300,
Company,,,Md Investments 10 St Mary'S County Llc,,,,,7910 Woodmont Ave Ste 1130,,Bethesda,MD,20814,4-056655,36631 Knotts Lane,Catherine'S Rest,St Mary's County,MD,,1.2,Catherine'S Rest\Lot 1\Plat 62/81\Catherines Rest Sub,,,74400,
Company,,,Md Investments 10 St Mary'S County Llc,,,,,7910 Woodmont Ave Ste 1130,,Bethesda,MD,20814,4-056663,36641 Knotts Lane,Catherine'S Rest,St Mary's County,MD,,1.37,Catherine'S Rest\Lot 2\Plat 62/81\Catherines Rest Sub,,,70900,
Company,,,Burroughs Family Llc,,,,,PO Box 207,,Mechanicsville,MD,20659,4-057228,Budds Creek Road,Indiantown Hills,St Mary's County,MD,,8.79,Indiantown Hills\Open Space Parc A\Plat 63/56\Indiantown Hil,,,21900,
Company,,,Ricky Taylor General Contractor Llc,,,,,22679 Cedar Lane Ct,,Leonardtown,MD,20650,4-058909,38795 Foley Mattingly Road,Michs Run,St Mary's County,MD,20635,3,Michs Run\Lot 4\Plat 64/45\Michs Run,,,91667,
Company,,,Ricky Taylor General Contractor Llc,,,,,22679 Cedar Lane Ct,,Leonardtown,MD,20650,4-058917,26240 Michs Way,Michs Run,St Mary's County,MD,20635,3.67,Michs Run\Outparcel A\Plat 64/45\Michs Run,,,94967,
Company,,,G E Buckler Llc,,,,,39933 Hollybank Dr,,Mechanicsville,MD,20659,4-059441,26395 Hummingbird Way,Catherine'S Rest,St Mary's County,MD,20659,2.18,Catherine'S Rest\Lot 8\Plat 67/10\Catherines Rest,,,87567,
Company,,,Tomakokin Creek Farm Llc,,,,,23310 Bushwood City Rd PO Box 96,,Bushwood,MD,20618,4-180282,23310 Bushwood City Road,Tomakokin Creek Farmstds,St Mary's County,MD,,411.37,Tomakokin Creek Farmstds\411.37 Acres\Tomakokin Creek Farmst,,,75300,
Company,,,Burroughs James Harold Living T & Diane Reumont Living Tr,,,,,28385 Flora Corner Rd,,Mechanicsville,MD,20659,5-004004,28385 Flora Corner Road,E Ray Burroughs Ag Sub,St Mary's County,MD,20659,123.4,\Parcel B\Plat 34/81\E Ray Burroughs Ag Sub,,,19200,
Company,,,Chesley Family Llc,,,,,1641 State Route 3 N Ste 202,,Crofton,MD,21114,5-005124,Three Notch Road,Nr Charlotte Hall,St Mary's County,MD,,1.65,\Parcel 179\Blap 75/33\Nr Charlotte Hall,,,49567,
Company,,,Colonna Properties Llc,,,,,38900 New Market Turner Rd,,Mechanicsville,MD,20659,5-005434,28285 Old Village Road,Service Station,St Mary's County,MD,,0.23,Service Station\.23Ac\Old Rt 5 Mechanicsville\Service Statio,,,64267,
Company,,,J & J Tree Farm Llc,,,,,21976 Westchester Rd,,Shaker Heights,OH,44122,5-007615,Mount Wolf Road,Flinker Boundary Survey,St Mary's County,MD,20622,89.92,\89.9261 Acres\Plat 37/15\Flinker Boundary Survey,,,16800,
Company,,,Fowler Enterprises Inc,,,,,38777 Blossom Dr,,Mechanicsville,MD,20659,5-007763,Rt 5,Mechanicsville,St Mary's County,MD,,0.5,\.50 Ac Garage Lot\Old Rt 5\Mechanicsville-Old Rt 5,,,74167,
Company,,,Hall Craig F & Norma M Trustees The Hall Family Trust,,,,,3612 Embassy Ln,,Fairfax,VA,22030,5-009405,Shoreview Dr,Golden Beach,St Mary's County,MD,20659,0.6826,Golden Beach\Lot 266\Plat 2 Section 1\Golden Beach,,,69500,
Company,,,Jane G Henderson Llc,,,,,34 Shining Willow Way Ste 394,,La Plata,MD,20646,5-010160,Golden Beach Road,Mechanicsville,St Mary's County,MD,20659,133.89,\133.894 Acres\S/S Mount Wolf Rd\Mechanicsville,,,25900,
Company,,,Burch Oil Company Inc,,,,,PO Box 8,,Hollywood,MD,20636,5-010780,16 Sf,,St Mary's County,MD,,0.37,"\Imps 16,117 Sf\E/S Of Md 5\",,,45300,
Company,,,Eureka Trust The Howard Annette E Trustee,,,,,2210 Clove Ter C/O Richard Howard Jr,,Baltimore,MD,21209,5-011345,Old Village Road,Mechanicsville,St Mary's County,MD,20659,0.5,"\21,780 Sq Ft\Old Vlg & Flora Crnr Rds\Mechanicsville",,,74167,
Company,,,Abernethy Faith R Trustee,,,,,29839 Lincoln Rd,,Mechanicsville,MD,20659,5-012112,29829 Lincoln Road,Golden Beach,St Mary's County,MD,20659,0.3444,Golden Beach\Lot 664\Plat 3 Section 2\Golden Beach,,,70667,
Company,,,Buck Hill Farm Llc,,,,,PO Box 12,,Mechanicsville,MD,20659,5-013437,Flora Corner Road,Multiflora Llc Property,St Mary's County,MD,20659,215.44,\Outparcel 500-B\Plat 71/22\Multiflora Llc Property,,,32300,
Company,,,Hickey Elizabeth A Trustee,,,,,3630 Fessenden St Nw,,Washington,DC,20008,5-015499,Waterview Dr,Golden Beach,St Mary's County,MD,20659,0.5982,Golden Beach\Lot 372\Plat 1 Section 2\Golden Beach,,,50833,
Company,,,Gwynn Park Limited Partnership,,,,,14145 Brandywine Rd,,Brandywine,MD,20613,5-019117,39900 New Market Turner Road,,St Mary's County,MD,,0.68,"\29,620 Sf\Gravely Knoll School Lot\",,,76767,
Company,,,Rankin Richard S Trustee The Richard Rankin Trust,,,,,6203 Alamo St,,Springfield,VA,22150,5-019257,Bruce Road,Golden Beach,St Mary's County,MD,20659,0.3444,Golden Beach\Lot 681\Plat 3 Section 2\Golden Beach,,,70667,
Company,,,Roache Llc,,,,,28045 Old Village Rd,,Mechanicsville,MD,20659,5-019753,N Rt 5,Roach Subd,St Mary's County,MD,,0.53,"\23,086 Sq Ft\N/E Of Old Rt 5\Roach Subd",,,74667,
Company,,,Rucks Kevin G Great Investments Of Okeechobee Ll,,,,,1988 Sw 28Th Ave,,Okeechobee,FL,34974,5-021367,Mechanicsville Road,Mechanicsville,St Mary's County,MD,20659,1,\1.00 Acre\E/S Mechanicsville Rd\Mechanicsville,,,81667,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-021529,28145 Mechanicsville Road,Mechanicsville,St Mary's County,MD,20659,0.5,"\21,780 Sq Ft\W/S Mechanicsville Rd\Mechanicsville",,,87100,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-026385,Crossroads Dr,Golden Beach,St Mary's County,MD,,0.6815,"\Lot 906 = 29,684Sf\Crossroads Dr\Golden Beach",,,70000,
Company,,,Rogers J Whitson Inc,,,,,608 S Hanover St,,Baltimore,MD,21230,5-026407,29776 Skyview Dr,Golden Beach,St Mary's County,MD,20659,1.93,Golden Beach\Lot 500-962\Plat 1 Section 3\Golden Beach,,,53700,
Company,,,Tam Properties Llc,,,,,3540 Crain Highway #677,,Bowie,MD,20716,5-027403,29824 Skyview Dr,Golden Beach,St Mary's County,MD,20659,0.4132,\Lot 817\Plat 1 Section 3\Golden Beach,,,72467,
Company,,,Tam Properties Llc,,,,,3540 Crain Highway #677,,Bowie,MD,20716,5-027411,,Golden Beach,St Mary's County,MD,20659,0.4626,\Lot 819\Plat 1 Section 3\Golden Beach,,,73667,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-027764,Circle Dr,Golden Beach,St Mary's County,MD,20659,0.3444,"Golden Beach\Lot 764 = 15,000Sf\Section 3\Golden Beach",,,55300,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-028426,Golden Beach Road,,St Mary's County,MD,,2.09,\2.099 Acres\S/S Golden Beach Rd\,,,17500,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-029759,,Big Oak,St Mary's County,MD,20659,1.01,Big Oak\Lot 73\Plat 11/127\Big Oak Subd,,,81667,
Company,,,Braun Builders Llc,,,,,14490 Harmony Pl,,Hughesville,MD,20637,5-030013,37806 Mohawk Dr,North Indian Creek Estat,St Mary's County,MD,20622,1.01,North Indian Creek Estat\Lot 500-4A\Plat 76/9\North Indian C,,,76667,
Company,,,Fairland Market Inc,,,,,PO Box 98,,Hollywood,MD,20636,5-030668,Mohawk Dr,North Indian Creek Estat,St Mary's County,MD,,1.99,North Indian Creek Estat\Pt Of Lot 2 1.99 Acs\Mohawk Drive\N,,,73900,
Company,,,Rohrich Family Trust & Olive W Trustee,,,,,136 Castle Blvd,,Akron,OH,44313,5-035252,Rt 6,,St Mary's County,MD,,3.43,\3.43 Acres\No Address\W/S Rt 6,,,93767,
Company,,,Mechanicsville Volunteer Fire Department Inc,,,,,PO Box 37,,Mechanicsville,MD,20659,5-038057,Golden Beach Road,Golden Beach,St Mary's County,MD,,1.7,Golden Beach\Lot 1516\Pl-1 S-5 Golden Beach\Patuxent Knolls,,,89000,
Company,,,28926 Three Notch Road Ii Llc A Maryland Lmtd Liability Co,,,,,34 Shining Willow Way Ste 394,,La Plata,MD,20646,5-041104,Rt 5,Mechanicsville,St Mary's County,MD,,1.13,\1.1309 Acres\Behind D & G Tires\E/S Rt 5 Mechanicsville,,,23300,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-042615,Thomas Dr,Carroll Manor,St Mary's County,MD,,1.82,Carroll Manor\Outlot = 1.82Ac\Plat 32/93 Section 1\Carroll M,,,89900,
Company,,,Braun Builders Llc,,,,,14490 Harmony Pl,,Hughesville,MD,20637,5-043654,27628 Guy Farm Dr,Homefarm Subdivision,St Mary's County,MD,,3.26,\Lot 1\Plat 35/85\Homefarm Subdivision,,,92967,
Company,,,Roache Llc,,,,,28045 Old Village Rd,,Mechanicsville,MD,20659,5-043999,,Luckland,St Mary's County,MD,,0.5247,Luckland\Lot 3\Plat 5/38\Luckland,,,74567,
Company,,,Roache Llc,,,,,28045 Old Village Rd,,Mechanicsville,MD,20659,5-044006,,Luckland,St Mary's County,MD,,0.4586,Luckland\Lot 4\Plat 5/38\Luckland,,,36733,
Company,,,Roache Llc,,,,,28045 Old Village Rd,,Mechanicsville,MD,20659,5-044014,,Luckland,St Mary's County,MD,,0.4591,Luckland\Lot 5\Plat 5/38\Luckland,,,36833,
Company,,,Roache Llc,,,,,28045 Old Village Rd,,Mechanicsville,MD,20659,5-044022,,Luckland,St Mary's County,MD,,0.4591,Luckland\Lot 6\Plat 5/38\Luckland,,,36833,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-048877,38565 Arlington Dr,Laurel Ridge,St Mary's County,MD,,2.84,Laurel Ridge\Lot 32\Section 4B\Laurel Ridge,,,90867,
Company,,,Call Of Salvation And Deliverance Ministries,,,,,8577 Greenbelt Rd Apt 104,,Greenbelt,MD,20770,5-049830,Summitt Hill Dr,Summitt Hill,St Mary's County,MD,20659,20.2,Summitt Hill\Outparcel D\Plat 3 Section 2\Summitt Hill,,,10100,
Company,,,Fowler Properties Partnership,,,,,PO Box 323,,Mechanicsville,MD,20659,5-056276,Shannon Ct,Lockes Creek Estates,St Mary's County,MD,,13.22,Lockes Creek Estates\Parcel A\Plat 43/69\Lockes Creek Estate,,,18233,
Company,,,Robert L Welch Family Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,5-056632,Cedar Grv,Cedar Grove Farms Subd,St Mary's County,MD,20659,2.31,Cedar Grove Farms Subd\Outparcel\Plat 3A Phase Ii\Cedar Grov,,,88167,
Company,,,Charlotte Hall L C A Maryland Lmtd Liability Co,,,,,PO Box 8,,Hollywood,MD,20636,5-058724,,Charlotte Hall Lc & Burc,St Mary's County,MD,,10.149,Charlotte Hall Lc & Burc\Septic Parcel 500-X\Plat 76/108\Lan,,,25300,
Company,,,Charlotte Hall Commerce Center Inc,,,,,30069 Business Center Dr Ste 1,,Charlotte Hall,MD,20622,5-062403,Three Notch Road,Eliza Davis Bndry Survey,St Mary's County,MD,,10.32,Eliza Davis Bndry Survey\Parcel 2\Plat 55/46\Eliza Davis Bnd,,,25633,
Company,,,Charlotte Hall Commerce Center Inc,,,,,30069 Business Center Dr Ste 1,,Charlotte Hall,MD,20622,5-062411,Three Notch Road,Eliza Davis Bndry Survey,St Mary's County,MD,,0.678,Eliza Davis Bndry Survey\Parcel 3\Plat 55/46\Eliza Davis Bnd,,,15333,
Company,,,Eldorado Farm Land Development Llc,,,,,22894 Three Notch Rd,,California,MD,20619,5-062896,Eldorado Farm Dr,Eldorado Farms,St Mary's County,MD,20659,4.05,Eldorado Farms\Open Space Parcel C\Plat 74/5\Eldorado Farm,,,10100,
Company,,,Martin Barbara H & Reginald F Revocable Trust,,,,,13121 Brooktree Ln,,Laurel,MD,20707,5-062926,39940 New Market Turner Road,Martin Subd,St Mary's County,MD,20659,3.11,Martin Subd\Lot 2\Plat 56/60\Martin Subd,,,92167,
Company,,,Board Of County Commissioners For St Mary'S County Maryland,,,,,PO Box 653,,Leonardtown,MD,20650,5-064317,Eldorado Farm Dr,Eldorado Farms,St Mary's County,MD,20659,4.12,Eldorado Farms\50 R/W - Eldorado F\Plat 74/5\Eldorado Farm,,,10300,
Company,,,County Commissioners Of St Mary'S,,,,,PO Box 351,,Leonardtown,MD,20650,5-064376,Charlotte Hall Road,Charlotte Hall Property,St Mary's County,MD,,0.3829,"\16,677 Sf\Parcel Iv\Charlotte Hall Property",,,67000,
Company,,,Mechanicsville Volunteer Fire Department Inc,,,,,PO Box 37,,Mechanicsville,MD,20659,5-065453,28148 Old Village Road,Dean Minor Subd,St Mary's County,MD,20659,0.7724,"Dean Minor Subd\Lot 2 = 33,644 Sf\Plat 63/83\Dean Minor Subd",,,73900,
Company,,,Guy Investment Partnership,,,,,PO Box 421,,Mechanicsville,MD,20659,5-065909,27651 Silverton Ct,Avonlea Farms Subd,St Mary's County,MD,20659,0.8121,Avonlea Farms Subd\Lot 33\Section 2 Phase 3\Avonlea Farm Sub,,,78667,
Company,,,Guy Investment Partnership,,,,,PO Box 421,,Mechanicsville,MD,20659,5-065917,27657 Silverton Ct,Avonlea Farms Subd,St Mary's County,MD,20659,1.05,Avonlea Farms Subd\Lot 34\Section 2 Phase 3\Avonlea Farm Sub,,,81867,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066263,38035 Henderson Farm Ct,Henderson Farms,St Mary's County,MD,20659,1.2,Henderson Farms\Lot 1\Plat 3 Phase I\Henderson Farm,,,82667,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066271,30025 Avon Lane,Henderson Farms,St Mary's County,MD,20659,1.23,Henderson Farms\Lot 2\Plat 4 Phase I\Henderson Farm,,,82767,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066298,30040 Avon Lane,Henderson Farms,St Mary's County,MD,20659,1.65,Henderson Farms\Lot 3\Plat 5 Phase I\Henderson Farm,,,84867,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066301,30030 Avon Lane,Henderson Farms,St Mary's County,MD,20659,1.25,Henderson Farms\Lot 4\Plat 5 Phase I\Henderson Farm,,,82867,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066328,30010 Avon Lane,Henderson Farms,St Mary's County,MD,20659,1.05,Henderson Farms\Lot 5\Plat 4 Phase I\Henderson Farm,,,81867,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066336,30032 Kelly Lane,Henderson Farms,St Mary's County,MD,20659,1.04,Henderson Farms\Lot 6\Plat 4 Phase I\Henderson Farm,,,81867,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066344,30022 Kelly Lane,Henderson Farms,St Mary's County,MD,20659,1.15,Henderson Farms\Lot 7\Plat 4 Phase I\Henderson Farm,,,82367,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066352,38090 Henderson Farm Lane,Henderson Farms,St Mary's County,MD,20659,1.79,Henderson Farms\Lot 8\Plat 4 Phase I\Henderson Farm,,,85567,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066360,38080 Henderson Farm Lane,Henderson Farms,St Mary's County,MD,20659,1.25,Henderson Farms\Lot 9\Plat 4 Phase I\Henderson Farm,,,82867,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066379,30002 Kelly Lane,Henderson Farms,St Mary's County,MD,20659,1.09,Henderson Farms\Lot 10\Plat 4 Phase I\Henderson Farm,,,82067,
Company,,,Southern Developers Llc,,,,,515 Benfield Rd Ste 203,,Severna Park,MD,21146,5-066395,Jane Gay Dr,Henderson Farms,St Mary's County,MD,20659,26.16,"Henderson Farms\Parcel B Open Space\Plats 2, 4 & 5 Phase I\H",,,65400,
Company,,,Last Chance Animal Rescue Inc,,,,,PO Box 1670,,White Plains,MD,20695,5-177876,Eldorado Farm Dr,Eldorado Farms,St Mary's County,MD,20659,19.32,Eldorado Farms\Open Space Parcel A\Plat 74/5\Eldorado Farm,,,48300,
Company,,,Parlett Family Llc,,,,,PO Box 25,,Charlotte Hall,MD,20622,5-179223,38280 New Market Turner Road,Green Manor Estates,St Mary's County,MD,20659,1.45,Green Manor Estates\Lot 3\Section 2\Green Manor Estates,,,83867,
Company,,,Eldorado Farm Land Development Llc,,,,,22894 Three Notch Rd,,California,MD,20619,5-179828,29703 Eldorado Farm Dr,Eldorado Farms,St Mary's County,MD,20659,1.03,Eldorado Farms\Lot 7\Plat 74/5\Eldorado Farm,,,36367,
Company,,,Cmi Properties Llc A Md Limited Liability Co,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,5-180576,Three Notch Road,Charlotte Hall Station,St Mary's County,MD,20622,0.248,Charlotte Hall Station\Outlot A\15 Wide Donation Strip\Charl,,,86400,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,5-180578,Charlotte Hall Road,Charlotte Hall Station,St Mary's County,MD,20622,0.13,Charlotte Hall Station\Outlot D\5 Dedication Strip\Charlotte,,,46200,
Company,,,Multiflora Llc,,,,,24770 Maypole Rd,,Leonardtown,MD,20650,5-180716,28315 Rose Hil,Multiflora Estates,St Mary's County,MD,20659,3.15,Multiflora Estates\Lot 1\Plat 76/99\Multiflora Estates,,,92367,
Company,,,Multiflora Llc,,,,,24770 Maypole Rd,,Leonardtown,MD,20650,5-180717,28321 Rose Hil,Multiflora Estates,St Mary's County,MD,20659,2.09,Multiflora Estates\Lot 2\Plat 76/99\Multiflora Estates,,,87067,
Company,,,Multiflora Llc,,,,,24770 Maypole Rd,,Leonardtown,MD,20650,5-180718,28327 Rose Hil,Multiflora Estates,St Mary's County,MD,20659,2.06,Multiflora Estates\Lot 3\Plat 76/99\Multiflora Estates,,,86967,
Company,,,Multiflora Llc,,,,,24770 Maypole Rd,,Leonardtown,MD,20650,5-180719,28333 Rose Hil,Multiflora Estates,St Mary's County,MD,20659,1.61,Multiflora Estates\Lot 4\Plat 76/99\Multiflora Estates,,,84667,
Company,,,Multiflora Llc,,,,,24770 Maypole Rd,,Leonardtown,MD,20650,5-180720,28339 Rose Hil,Multiflora Estates,St Mary's County,MD,20659,2.58,Multiflora Estates\Lot 5\Plat 76/99\Multiflora Estates,,,89567,
Company,,,Multiflora Llc,,,,,24770 Maypole Rd,,Leonardtown,MD,20650,5-180721,28318 Rose Hil,Multiflora Estates,St Mary's County,MD,20659,2.31,Multiflora Estates\Lot 6\Plat 76/99\Multiflora Estates,,,88167,
Company,,,Buck Hill Farm Llc,,,,,PO Box 12,,Mechanicsville,MD,20659,5-180722,28045 Flora Corner Road,Multiflora Estates,St Mary's County,MD,20659,3.24,Multiflora Estates\Lot 7\Plat 76/99\Multiflora Estates,,,92867,
Company,,,Buck Hill Farm Llc,,,,,PO Box 12,,Mechanicsville,MD,20659,5-180723,Flora Corner Road,Multiflora Estates,St Mary's County,MD,20659,5.76,Multiflora Estates\Density Parcel A\Plat 76/99\Multiflora Es,,,14400,
Company,,,Buck Hill Farm Llc,,,,,PO Box 12,,Mechanicsville,MD,20659,5-180724,Flora Corner Road,Multiflora Estates,St Mary's County,MD,20659,8.02,Multiflora Estates\Density Parcel B\Plat 76/99\Multiflora Es,,,20000,
Company,,,Bennett Homes Llc A Maryland Limited Liability Co,,,,,PO Box 530,,Leonardtown,MD,20650,6-000347,S Rt 245,Hollywood,St Mary's County,MD,20636,137.71,\137.71 Acres\S/E Md Rt 245\Hollywood,,,25800,
